	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
122	wfo-0001027214	success	175	122	79	91	84	31	68	11	0.25,0.5-0.8,0.5-1,0.7-2,0.7-2.5,0.8-1,1-1.5,1-2.8,1.2-3,1.5,1.5-1.8,1.5-6,10-13,2,2-9,3-6,6-12,7-12,adaxially,anther,anticlinal,basal,base,calyx,cm,conical,corolla,densely,diameter,elliptic,filament,finely,flattened-round,flower,fruit,fruiting,glabrous,globose,greenish,grown,height,herb,inflorescence,irregular,lanceolate,lateral,leaflet,length,less,like,lobed,long,long-conical,minutely,mm,narrowly,nearly,nodding,obovate,occasionally,once-branched,ovary,pedicel,petiole,pinnate,pointed,poricidal,projection,pubescent,rachi,rest,rugose,rugosity,seed,sharply,simple,sinuous,stigma,style,surface,terminal,thickening,tip,trichome,tube,uniseriate,white,white-lenticellate,whitish,without,x	..,.25,.5,0,0-16,0.3-1.5,0.3-1.7,10-15-25-38,3-4-5-9,5-6,6-12-17-20,8-9,abaxially,absent,acuminate,acute,along,anthesi,apex,apical,berry,broadly,capitat,cell,climbing,composed,conspicuously,decurrent,deltate,dr.,drying,eaf,edicel,eed,epidermal,erect,exserted,extending,free,green,groove,horizontal,inflorescenc,lamina,lobe,lon,long-acuminate,lower,margin,markedly,midrib,nflorescence,noddin,oblique,often,onto,open,opposite,pair,paired,papilla,papillate,per,perfectly,petiolule,portion,reflexed,ruit,scar,scattered,scrambling,smaller,somewhat,tem,time,triangular,truncate,tub,ud,unevenly,unifoliat,unit,vein,ympodial	0.5,1,10-38,2.0,5,6-20,arrangement,bud,capitate,coat,colour,dry,feature,form,growth,history,leaf,life,na,number,papillae,plant,reproduction,shape,size,stem,texture,tuberculation,type,unifoliate,width	0.25,0.5-0.8,0.5-1,0.7-2,0.7-2.5,0.8-1,1-1.5,1-2.8,1.2-3,1.5,1.5-1.8,1.5-6,10-13,2,2-9,3-6,6-12,7-12,adaxially,anticlinal,base,cm,conical,densely,elliptic,finely,flattened-round,glabrous,globose,greenish,grown,herb,inflorescence,irregular,lanceolate,less,like,lobed,long,long-conical,minutely,mm,narrowly,nearly,nodding,obovate,occasionally,once-branched,pinnate,pointed,poricidal,projection,pubescent,rest,rugose,rugosity,sharply,simple,sinuous,thickening,tip,trichome,uniseriate,white,white-lenticellate,whitish,without,x	0.5,1,10-38,2.0,5,6-20,capitate,dry,na,papillae,unifoliate
123	wfo-0001027219	success	143	123	66	84	59	39	63	3	0.4-0.6,0.5,0.5-0.8,1,1-15,1-2,1-3,1.5-2.5,2,2-3.5,2-4,3-5,3-6,6-8,absent,acuminate,acute,age,anther,anthesi,apex,bark,base,berry,bright,broadly,brown,calyx,capitate,closely,cm,conical,corolla,cup-shaped,deltate,edge,elliptic,filament,flower,glabrescent,glabrous,globose,green,greyish,growth,leaf-opposed,lengthening,less,lobe,lobed,long-styled,minutely,mm,new,ovary,pale,pedicel,pendent,petiole,pore,poricidal,pubescent,purple,scar,short-styled,shrub,simple,slightly,slit,spaced,stem,stigma,stout,style,surface,thickened,tip,trichome,tube,uniseriate,violet,white,woody,x	.5,/4,0.3,1.5-2,2-2.5,2-3,7-8,axillary,berr,c.,completely,densely,diameter,drying,eaf,eed,entire,erect,exerte,exfoliatin,free,fruiting,glabrou,hard,heterostylous,known,long-conical,lower,margin,maturity,nflorescence,overlappin,pair,papillo,papillose-pubescent,peduncle,pericarp,planar,plurifoliat,pointed,portion,primary,ruit,sharply,shoot,short,sometimes,somewhat,soon,terminal,tuft,ud,unit,vein,way,weight,yellowish,ympodial,–1/3	arrangement,bud,coat,colour,connation,decurrency,dry,embryo,exfoliating,feature,form,fruit,height,history,inflorescence,leaf,length,life,midpoint,minor,na,number,papilla,papillose,plant,prickle,ray,reproduction,seed,shape,size,spacing,specimen,texture,tuberculation,type,width,winging,young	0.4-0.6,0.5,0.5-0.8,1,1-15,1-2,1-3,1.5-2.5,2,2-3.5,2-4,3-5,3-6,6-8,absent,acuminate,acute,age,berry,bright,broadly,brown,capitate,closely,cm,conical,cup-shaped,deltate,edge,elliptic,flower,glabrescent,glabrous,globose,green,greyish,leaf-opposed,lengthening,less,lobed,long-styled,minutely,mm,pale,pendent,poricidal,pubescent,purple,short-styled,shrub,simple,slightly,slit,spaced,stout,thickened,tip,trichome,uniseriate,violet,white,woody,x	exfoliating,na,papillose
124	wfo-0001027223	success	189	111	62	77	112	34	58	4	.5,0.19-0.75,0.3-1.2,1-2,1.8-3.5,16-41,3-10,3-5,3.5-4,5.9-12.2,9-15,9-22,9-35,anther,apart,apex,axillary,base,berry,bud,cell,clavate,cm,conical,connivent,corolla,covering,deep,densely,diameter,dot,filament,flower,forked,fruit,glabrous,green,hair,hair-like,herb,hyaline,lanceolate,lateral,leaf,lengthening,light,lobe,long,mm,odd-pinnate,ovoid,pedicel,pentagonal,petiole,plant,pore,poricidal,pubescent,purple,ripe,rotate,seed,size,slit,sometimes,stigma,stripe,style,subtending,terminal,testal,thick,tip,tube,unwinged,wall,white	1-3,1.3-2,1.5-3.5,2-4,2-7,3-11,3-5.2,3.5-6,3.5-7,3.7-9.3,4-6,5-10,5-21,5-8,5-merou,abaxially,acumen,acuminate,adaxiall,adaxially,ag,alyx,apparently,articulated,asymmetric,attenuate,axe,basiscopic,blade,brownish,capitat,condition,decreasing,digestion,distal,dorsally,drying,eaf,edge,eed,elliptic,end,enzyme,erec,exceeding,flat,folded,fresh,geminat,generally,glabrou,green-white,greenish,hal,half,homostylous,honeycomb-shaped,interjected,larger,leaflet,like,living,lower,make,middle,mucilaginous,nflorescence,one,orbicular,orolla,ovate,pair,peduncle,perfect,petiolulate,placed,plurifoliate,present,removed,rounded,ruit,sessile,seudostipule,short,shortly,side,slightly,spaced,specimen,stamen,ste,stolo,straight,subequal,tall,tamen,tem,throughout,tissue,toward,tri-,tuber,typically,unit,usually,vary,wet,whitish,wide,x,yellow,ympodial	abaxial,adaxial,age,arrangement,calyx,capitate,colour,connation,feature,form,geminate,growth,height,history,inflorescence,length,life,minor,na,new,number,ovary,papilla,reproduction,scar,shape,spacing,stem,surface,texture,type,width,winging,young	.5,0.19-0.75,0.3-1.2,1-2,1.8-3.5,16-41,3-10,3-5,3.5-4,5.9-12.2,9-15,9-22,9-35,apart,axillary,berry,bud,cell,clavate,cm,conical,connivent,covering,deep,densely,dot,forked,glabrous,green,hair,hair-like,herb,hyaline,lanceolate,lateral,lengthening,light,long,mm,odd-pinnate,ovoid,pentagonal,poricidal,pubescent,purple,ripe,rotate,slit,sometimes,stripe,subtending,terminal,testal,thick,tip,unwinged,wall,white	age,capitate,geminate,na
125	wfo-0001027237	success	122	92	55	70	52	22	53	2	.5,/4,1-1.2,1.5-2,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,anther,apart,apiculate,bark,base,berry,black,branched,calyx,clavate,cm,completely,corolla,cup-shaped,deflexed,drying,ellipsoid,filament,flattened,fruiting,glabrous,globose,green,greenish-white,inflorescence,internodal,later,lobe,lobed,many,minutely,mm,ovary,papillose,pedicel,pitted,poricidal,regularly,reniform,scar,shaped,shining,shrub,small,stem,stigma,style,surface,tall,tapering,tear-drop,time,tip,tree,tube,way,white,x,young	0.5-1,1.5-2.5,5,anthesi,apiculae,appearing,ba,blac,branc,broadly,brown,cucullate,dark,deltoid,dia,difoliate,edicel,eed,erect,exsertion,free,geminate,greyi,leaf,long,lower,margin,nflorescence,occasionally,older,paler,papillate,papillo,part,plurifoliat,pore,portion,reflexed,regulary,ruit,slender,spaced,straight,terminal,ud,unit,upper,usually,widely,woody,x.,ympodial	arrangement,bud,colour,connation,feature,flower,form,fruit,greyish,growth,height,length,na,number,plant,seed,shape,size,spacing,texture,type,width	.5,/4,1-1.2,1.5-2,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,apart,apiculate,base,berry,black,branched,clavate,cm,completely,cup-shaped,deflexed,drying,ellipsoid,flattened,glabrous,globose,green,greenish-white,internodal,later,lobed,many,minutely,mm,papillose,pitted,poricidal,regularly,reniform,shaped,shining,shrub,small,tall,tapering,tear-drop,time,tip,tree,way,white,x	greyish,na
126	wfo-0001027238	success	203	123	73	89	114	34	70	3	.3,.5,0-1,0-1.5,0.3-1,0.3-5,0.5-1,0.5-16,0.5-2,1-2,1.5-4,10,15-30,2-4,3-4,3-6,5-15,6-15-25,acuminate,acute,anther,apex,base,berry,black,calyx,cm,connivent,cuneate,deltate,densely,elliptic,elliptic-ovate,extra-axillary,filament,fleshy,flower,fruit,glabrous,globose,hair,lavender,leaf,lobe,long,longitudinal,midpoint,minor,minutely,mm,multangulate,narrowly,new,oblique,oblong,outline,pale,pedicel,petiole,pitted,pore,porrect-stellate,pubescent,purple,ray,reniform,ripe,rounded,shiny,shrub,simple,slit,small,sometimes,stellate,stellate-pubescent,stem,stigma,style,surface,tip,tree,triangular,tube,unbranched,white,whitish,x,yellowish	-5,0-0.7,0.3-0.5,0.3-0.8,1-1.5,1.5-3,1.5-7,2-3,3-5,4-,4-10,4-16,4-5,4-8,5-7,5-merou,6-8,abaxially,accrescent,adaxiall,adaxially,ag,alyx,apparently,articulated,axe,ba,blade,branch,brown,capitat,chartaceous,contiguous,covering,cylindrical,dark,diameter,differentiated,directed,discolorous,distally,eaf,eed,entire,equal,flattened,foliaceous,fork,free,frui,fruiting,geminate,glabrescent,gland,gland-tipped,green,greenish,growt,homostylous,interpetalar,introrsely,juic,large,light,lighter,like,lower,major,margin,membranaceous,mixed,near,nearly,nflorescence,obtuse,often,one,opening,orolla,paired,part,peduncle,perfect,pericarp,plurifoliate,rachi,ruit,scandent,sessile,short-stalked,side,similar,somewhat,sparse,sparsely,sprawling,ste,straight,strongly,subtending,tamen,tem,time,tissue,toward,unarme,unequal,unit,vary,vein,wide,without,yellow,ympodial	age,arrangement,bud,capitate,colour,connation,corolla,decurrency,embryo,feature,form,growth,height,history,inflorescence,length,life,na,number,ovary,papilla,plant,prickle,reproduction,scar,seed,shape,size,spacing,texture,type,width,winging,young	.3,.5,0-1,0-1.5,0.3-1,0.3-5,0.5-1,0.5-16,0.5-2,1-2,1.5-4,10,15-30,2-4,3-4,3-6,5-15,6-15-25,acuminate,acute,apex,berry,black,cm,connivent,cuneate,deltate,densely,elliptic,elliptic-ovate,extra-axillary,fleshy,flower,fruit,glabrous,globose,hair,lavender,long,longitudinal,minutely,mm,multangulate,narrowly,oblique,oblong,outline,pale,pitted,porrect-stellate,pubescent,purple,reniform,ripe,rounded,shiny,shrub,simple,slit,small,sometimes,stellate,stellate-pubescent,tree,triangular,unbranched,white,whitish,x,yellowish	age,capitate,na
127	wfo-0001027244	success	285	151	111	124	161	27	108	3	-2,0.05,0.2-1,0.3-0.8,0.45-0.6,0.5,0.5-0.8,0.7-1.5,0.9-1.3,1,1-celled,1.1-1.3,1.2-1.6,1.5-2,1.5-6.5,1.7-3.0,2-locular,4-12,4-celled,5-9-celled,adpressed,anther,apex,appearance,articulated,base,berry,bifurcate,bracteate,branched,broadly,brown,calyx,capitate,cell,cm,conical,corolla,curved,dark,deltate,densely,diameter,distal,eglandular,either,elliptic,filament,flower,flushed,forming,fruit,giving,glabrous,gland,glandular,globose,green,greenish,hair-like,half,head,herb,imparipinnate,inflorescence,interrupted,lanceolate,largest,lateral,length,like,lobe,long,middle,minute,mixture,mm,multicellular,narrowly,obovate,occasionally,often,orbicular,outgrowth,ovary,patent,pedicel,perennial,petiole,pubescent,purple,ripe,rotate-stellate,shaggy,silky,simple,size,slender,sometimes,stem,stigma,stout,stripe,strongly,style,surface,testa,thick,tiny,tip,tipped,trichome,tube,unicellular,uniseriate,united,usually,velvety,vivid,wall,white,wide,woody,yellow	-12,.5,0-5-10,0.02-0.1-0.3,0.04-0.1-0.3,0.05-1,0.07-0.15,0.1-0.5,0.1-0.6,0.1-0.7-2,0.15-0.2,0.2,0.2-0.7-3,0.25-0.4,0.3,0.3-0.4,0.3-0.5,0.3-0.6,0.4-0.6,0.4-1,0.4-1-3.5,0.5-1,0.6-0.9-1.2,0.6-09,0.7-1,0.8-1.2,0.9-1.7,1-2-celled,1-2.5,1.5-2.1,1.5-2.4-3.2,1/2,2-3.5-13,2-4,2-4-celled,2-9,2-foliate,2.1-8,3-5,3/4,5-8-16,7-12,8-celled,abaxially,absent,abundance,abundant,acroscopically,acuminate,acute,adaxially,alfway,along,also,always,amongst,angled,anthesi,apical,apparently,appendage,arequipa,around,articulatio,articulation,axi,basal,berr,bract,c.,cage,column,common,cordate,crenate,deciduous,decumbent,decurrent,deeper,dense,density,dentate,developed,diamete,eaf,edicel,eed,elliptical,erect,exserted,extremely,fruiting,general,glabrescent,gree,halfway,hyaline,interjected,internode,investing,irregularly,lamina,larger,leaflet,leave,lobed,lobing,lon,longer,lower,margin,midvein,mixed,near,node,oblique,onto,pair,papillate-pubescent,peduncle,petiolule,population,present,primary,pseudostipule,rachi,reflexed,rest,rounded,ruit,scattered,secondary,sessile,short,shorter,sinus,small,somewhat,sparse,sparsely,sparser,spreading,staminal,sterile,straight,tall,tem,terminal,tertiary,toward,truncate,two,ud,undulate,unit,upper,variable,variety,vein,winged,ympodial	0.6-0.9,3.5-13,5-16,abaxial,adaxial,arrangement,bud,colour,feature,form,growth,hair,height,history,leaf,life,number,papilla,plant,pore,reproduction,seed,shape,texture,type,width,young	-2,0.05,0.2-1,0.3-0.8,0.45-0.6,0.5,0.5-0.8,0.7-1.5,0.9-1.3,1,1-celled,1.1-1.3,1.2-1.6,1.5-2,1.5-6.5,1.7-3.0,2-locular,4-12,4-celled,5-9-celled,adpressed,apex,appearance,articulated,base,berry,bifurcate,bracteate,branched,broadly,brown,capitate,cell,cm,conical,curved,dark,deltate,densely,diameter,distal,eglandular,either,elliptic,flushed,forming,giving,glabrous,gland,glandular,globose,green,greenish,hair-like,half,head,herb,imparipinnate,interrupted,lanceolate,largest,lateral,like,long,middle,minute,mixture,mm,multicellular,narrowly,obovate,occasionally,often,orbicular,outgrowth,patent,perennial,pubescent,purple,ripe,rotate-stellate,shaggy,silky,simple,slender,sometimes,stem,stout,stripe,strongly,surface,testa,thick,tiny,tipped,trichome,tube,unicellular,uniseriate,united,usually,velvety,vivid,wall,white,wide,woody,yellow	0.6-0.9,3.5-13,5-16
128	wfo-0001027248	success	158	119	66	86	72	33	63	3	.5,0.5-1,0.5-2.5,0.7-1.2,1-1.5,1-2,1-5,2-4.5,3-7,3.5-4,4-8,5-5.5,6-13,6.5-8,acute,anther,anthesi,apex,arachnoid,arachnoid-pubescent,area,bark,base,beige,berry,broadened,broadly,calyx,closely,cm,conical,corolla,deflexed,densely,dirty,elliptic,filament,fruit,glabrescent,glabrous,globose,green,leaf,lightly,lobe,lobed,long,merely,minor,minutely,mm,nearly,opposite,ovary,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,poricidal,pubescent,scar,shaped,shrub,simple,size,small,spaced,specimen,stem,stigma,style,surface,tear-drop,thick,tip,tree,trichome,tube,unifoliate,white,wide,winged,woody,young	0,1-3,2-2.5,3-4,3-7-flowered,7-9,abaxial,abaxially,adaxially,along,ape,appearing,arachnoid-pubescen,beneath,brown,brownish,brownish-gra,dark,deltate,denser,dia,differing,difoliate,eaf,edicel,eed,ellipsoid,erect,exserted,felty,fleshy,free,fruiting,geminate,grayish-green,impressed,lamina,later,lateral,lower,main,major,margin,nflorescence,node,occasionally,older,overlappin,pair,papillo,patch,per,planar,pore,portion,present,pubescence,ruit,scattered,shoot,somewhat,soon,sparsely,strongly,tall,top,tub,ud,unit,vein,wid,ympodial	arrangement,brownish-gray,bud,coat,colour,connation,dry,embryo,feature,flower,form,growth,height,history,inflorescence,length,life,midpoint,na,number,overlapping,papilla,plant,prickle,ray,reproduction,seed,shape,spacing,texture,tuberculation,type,width	.5,0.5-1,0.5-2.5,0.7-1.2,1-1.5,1-2,1-5,2-4.5,3-7,3.5-4,4-8,5-5.5,6-13,6.5-8,acute,arachnoid,arachnoid-pubescent,area,base,beige,berry,broadened,broadly,closely,cm,conical,deflexed,densely,dirty,elliptic,glabrescent,glabrous,globose,green,leaf,lightly,lobed,long,merely,minutely,mm,nearly,opposite,ovoid-reniform,pale,papillose,pitted,poricidal,pubescent,shaped,shrub,simple,small,spaced,tear-drop,thick,tree,trichome,unifoliate,white,wide,winged,woody	brownish-gray,na,overlapping
129	wfo-0001027258	success	178	116	76	93	85	23	75	1	.25,.5,/4,0.6-2,0.9-1.3,1-2.3,1-4,2-2.5,2.5-8,3-6,3.5-4,4-5,5-10-flowered,6-8,7-13,abruptly,acuminate,acute,age,anther,anthesi,apex,attenuate,bark,base,berry,broadly,calyx,capitate,cm,corolla,deflexed,densely,dia,ellipsoid,elliptic,filament,flattened-reniform,fruit,glabrous,globose,green,greenish-yellow,internodal,large,leaf,length,lengthening,lenticel,lobe,lobed,margin,minor,minutely,mm,occasionally,opposite,ovary,ovate,pale,papillose,pedicel,petiole,pitted,planar,poricidal,pubescent,red-papillose,reddish,shrub,simple,size,slender,slit,small,sparsely,stem,stigma,style,surface,swollen,tip,treelet,trichome,tube,uniseriate,urceolate,way,white,widening,woody,x,young	0.25-0.5,0.5-1,1-1.5,1.2-2,1.5-1.6,3-4,4.5-5,7-9,abaxially,adaxially,along,apar,apical,apiculae,axil,ba,beneath,crystal,darker,decurrent,deltate,dense,deposit,differing,difoliate,dissecting,drying,eaf,edicel,eed,enlarge,entire,evenly,exserted,extending,fide,fragrant,free,fruiting,geminat,glabrou,incrassate,lamina,lateral,long,lower,main,major,microscope,middle,minute,nee,nflorescence,often,older,onto,pair,papillo,pore,portion,projection,prominent,ruit,sand,scar,scattered,slightly,spaced,speck,straight,strongly,sweetly,tall,tiny,tub,tuft,ud,unit,vein,visible,widest,winged,yellowish,yellowish-tan,ympodial	abaxial,adaxial,alternate,arrangement,bud,colour,connation,dry,feature,flower,form,growth,height,inflorescence,number,papilla,plant,seed,shape,specimen,texture,type,width	.25,.5,/4,0.6-2,0.9-1.3,1-2.3,1-4,2-2.5,2.5-8,3-6,3.5-4,4-5,5-10-flowered,6-8,7-13,abruptly,acuminate,acute,age,anthesi,attenuate,base,berry,broadly,calyx,capitate,cm,deflexed,densely,dia,ellipsoid,elliptic,flattened-reniform,glabrous,globose,green,greenish-yellow,internodal,large,leaf,lengthening,lenticel,lobe,lobed,margin,minutely,mm,occasionally,opposite,ovate,pale,papillose,pitted,planar,poricidal,pubescent,red-papillose,reddish,shrub,simple,slender,slit,small,sparsely,swollen,tip,treelet,trichome,uniseriate,urceolate,way,white,widening,woody,x	alternate
130	wfo-0001027260	success	170	131	88	99	71	32	86	2	-2,-7,0.25-1,0.5-3,0.5-6.5,0.75-1,0.8-2,1-2.5-14,1-3,1-3-10-17,1-4,1-4.5-14,1-7,1.5-13,15-30,2-18,2-2.5,2.5-3.5,3-6,3.5-25,4-25,4-32,5-10-25,acuminate,acute-,age,also,apart,apex,basal,base,berry,branched,chartaceous,clavate,cm,connivent,cordate,darker,densely,diameter,directed,distally,eglandular,ellipsoidal,elliptic,elliptic-ovate,entire,fading,flattened,flower,fruit,glabrate,glabrous,globose,greenish,hair,lanceolate,lavender,lobe,long,longitudinal,margin,membranaceous,mm,moderately,obtuse,often,ovate,pedicel,peduncle,petiole,pilose,pink,pore,puberulent,puberulent-pubescent,pubescent,pubescent-pilose,purple,rachi,shrub,simple,small,sparsely,stellate,stigma,stripe,style,tree,triangular,truncate,tube,unbranched,white,x,yellow,yellow-green,yellowish	0.5-1,1-2,1-6,1.5-2,2-10,2-6-20,3-11,3-4-6,3-4.5,4-5-foliat,5-25,5-40-60,5-merous,abaxially,absent,acute,adaxially,aggregate,alyx,ape,articulated,axe,beyond,blade,cell,connective,cylindrical,diamete,eaf,eed,equal,exceeding,exserted,leaving,lon,lower,narrowly,nearly,nflorescence,nther,orolla,pedicellar,perfec,perfect,pilo,presen,puberulent-pubescen,radiu,remnant,ruit,shorter,slightly,spaced,stamen,stone,strongly,subcoriaceous,tal,tapered,tem,thecae,time,tomento,ud,unit,usually,vary,vein,wide,yellow-orang,ympodial	15-40-60,2-20,abaxial,adaxial,anther,arrangement,bud,calyx,colour,connation,corolla,feature,filament,form,growth,height,inflorescence,leaf,length,number,ovary,plant,seed,shape,size,spacing,stem,surface,texture,tip,type,width	-2,-7,0.25-1,0.5-3,0.5-6.5,0.75-1,0.8-2,1-2.5-14,1-3,1-3-10-17,1-4,1-4.5-14,1-7,1.5-13,15-30,2-18,2-2.5,2.5-3.5,3-6,3.5-25,4-25,4-32,5-10-25,acuminate,acute-,age,also,apart,basal,berry,branched,chartaceous,clavate,cm,connivent,cordate,darker,densely,diameter,directed,distally,eglandular,ellipsoidal,elliptic,elliptic-ovate,entire,fading,flattened,glabrate,glabrous,globose,greenish,hair,lanceolate,lavender,lobe,long,longitudinal,membranaceous,mm,moderately,obtuse,often,ovate,pilose,pink,puberulent,puberulent-pubescent,pubescent,pubescent-pilose,purple,shrub,simple,small,sparsely,stellate,stripe,tree,triangular,truncate,unbranched,white,x,yellow,yellow-green,yellowish	15-40-60,2-20
131	wfo-0001027265	success	158	128	86	89	69	39	74	12	.2,.3,0.2-0.4,0.5,0.5-1,1-2.5,1-3,1.2-1.3,1.2-2,2,2-3,2-4,2/3,20-30,3-lobed,4-5,abaxially,acute,adaxially,anther,apart,apex,articulated,base,broad,calyx,cm,connivent,cylindrical,diameter,entire,extra-axillary,filament,flattened-reniform,flower,fruit,glabrous,globose,hair,herb,hermaphroditic,larger,leaf-opposed,lobe,long,long-attenuate,lower,margin,minutely,mm,near,nearly,oblong,orange,ovate-lanceolate,paired,partially,pedicel,peduncle,petiole,pitted,pore,present,prominent,puberulent,pubescent,rachi,rarely,recurved,red,ripe,rotate-stellate,seed,simple,slightly,somewhat,sparsely,stigma,style,surface,tip,triangular,tube,usually,weak,white-puberulent,winged,x,yellow	-2.5,.5,0.1–2,0.5–0.6,1-1.3,1.2–1.4,1.5-2.5,1.5–1.8,1.5–2,1.5–4,2-3-,2–2.5,2–3,30–50,4.5–8,4–6,4–7-branched,5-merou,58409,accrescent,adaxiall,alyx,apparently,axe,ba,berry,blade,capitat,chartaceous,ciliate,covering,croat,dehiscent,eaf,eed,erect,foliate,frui,fruiting,geminat,granule,juic,light,lon,longitudinall,low,mesocarp,nflorescence,node,numerous,obtuse,orolla,purple,rooting,ruit,scarcely,sclerotic,sometimes,spaced,subcoriaceous,tall,tamen,tem,time,unit,vary,white,wide,ympodial	0.1-2,1.2-1.4,1.5-1.8,1.5-2,1.5-4,2-2.5,30-50,4-6,4.5-8,arrangement,articulation,capitate,coat,colour,connation,corolla,dehiscence,feature,form,growth,height,history,inflorescence,leaf,length,life,longitudinally,number,ovary,perennial,plant,reproduction,shape,size,spacing,stem,texture,tuberculation,width	.2,.3,0.2-0.4,0.5,0.5-1,1-2.5,1-3,1.2-1.3,1.2-2,2,2-3,2-4,2/3,20-30,3-lobed,4-5,abaxially,acute,adaxially,apart,apex,articulated,base,broad,cm,connivent,cylindrical,entire,extra-axillary,flattened-reniform,glabrous,globose,hair,herb,hermaphroditic,larger,leaf-opposed,lobe,long,long-attenuate,lower,minutely,mm,near,nearly,oblong,orange,ovate-lanceolate,paired,partially,pitted,pore,present,prominent,puberulent,pubescent,rarely,recurved,red,ripe,rotate-stellate,seed,simple,slightly,somewhat,sparsely,tip,triangular,usually,weak,white-puberulent,winged,x,yellow	0.1-2,1.2-1.4,1.5-1.8,1.5-2,1.5-4,2-2.5,30-50,4-6,4.5-8,capitate,longitudinally,perennial
132	wfo-0001027265	success	155	125	84	91	64	34	78	6	.2,.3,0.1–2,0.2-0.4,0.5,0.5-1,1-2.5,1-3,1.2-1.3,1.2-2,1.2–1.4,1.5–1.8,1.5–2,2,2-3,2-4,2/3,20-30,2–2.5,2–3,4-5,4–6,4–7-branched,abaxially,acute,adaxially,anther,apart,apex,articulated,base,broad,calyx,cm,connivent,cylindrical,diameter,extra-axillary,filament,flattened-reniform,flower,fruit,glabrous,globose,hair,herb,hermaphroditic,larger,leaf-opposed,lobe,long,long-attenuate,lower,minutely,mm,near,nearly,oblong,orange,ovate-lanceolate,paired,partially,pedicel,peduncle,petiole,pitted,pore,prominent,puberulent,pubescent,rachi,recurved,red,ripe,rotate-stellate,seed,simple,sometimes,somewhat,sparsely,stigma,style,surface,tip,triangular,tube,weak,white-puberulent,winged,x,yellow	-2.5,.5,0.5–0.6,1-1.3,1.5-2.5,1.5–4,2-3-,3-lobed,30–50,4.5–8,5-merou,58409,accrescent,adaxiall,alyx,apparently,axe,ba,blade,capitat,chartaceous,ciliate,covering,croat,dehiscent,eaf,eed,entire,erect,foliate,frui,fruiting,geminat,granule,juic,light,lon,longitudinall,low,margin,mesocarp,nflorescence,node,numerous,obtuse,orolla,purple,rarely,rooting,ruit,scarcely,sclerotic,slightly,spaced,subcoriaceous,tall,tamen,tem,time,unit,vary,white,wide,ympodial	1.5-4,30-50,4.5-8,arrangement,articulation,capitate,coat,colour,connation,corolla,dehiscence,feature,form,growth,height,history,inflorescence,leaf,length,life,longitudinally,number,ovary,perennial,plant,reproduction,shape,size,spacing,stem,texture,tuberculation,type,width	.2,.3,0.1–2,0.2-0.4,0.5,0.5-1,1-2.5,1-3,1.2-1.3,1.2-2,1.2–1.4,1.5–1.8,1.5–2,2,2-3,2-4,2/3,20-30,2–2.5,2–3,4-5,4–6,4–7-branched,abaxially,acute,adaxially,apart,apex,articulated,base,broad,cm,connivent,cylindrical,diameter,extra-axillary,flattened-reniform,glabrous,globose,hair,herb,hermaphroditic,larger,leaf-opposed,lobe,long,long-attenuate,lower,minutely,mm,near,nearly,oblong,orange,ovate-lanceolate,paired,partially,pitted,pore,prominent,puberulent,pubescent,recurved,red,ripe,rotate-stellate,seed,simple,sometimes,somewhat,sparsely,tip,triangular,weak,white-puberulent,winged,x,yellow	1.5-4,30-50,4.5-8,capitate,longitudinally,perennial
