	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
116	wfo-0001027157	success	207	120	72	86	121	34	67	5	0.15-0.3,0.7-2,0.9-2.8,1,1-2,1-3,1-3.8,1-6,10-30,2,2-15,2.5-3,3-12,3.3-7.8,6.5-14.5,9-12,acuminate,acute,anther,apex,attenuate,axillary,base,berry,broadly,bud,chartaceous,clavate,cm,connivent,cordate,corolla,cuneate,deeply,densely,diameter,filament,flower,forked,fruit,glabrous,green,hair,herb,lanceolate,leaf,lengthening,like,lobe,long,membranous,mm,mucilaginous,narrowly,oblique,odd-pinnate,ovate,ovoid,pedicel,petiole,petiolulate,plant,pore,poricidal,puberulent,pubescent,ripe,rounded,seed,size,slit,sometimes,stellate,stem,stigma,style,subtending,terminal,tinged,tip,tube,unwinged,violet,wet,white,x	0-3,1-10,1.5-6.5,2-2.5,2-3,2-5,2.3-4,3-7,3.8-8.3,4-5,5-merou,abaxially,absent,acumen,adaxially,ag,along,alyx,among,apart,apparently,articulated,axe,blade,brownish,capitat,cell,ciliate,condition,conical,covering,decreasing,decurrent,digestion,distal,dorsally,drying,eaf,edge,eed,elliptic,end,enzyme,erec,especially,exceeding,flat,folded,fresh,geminat,generally,glabrou,grassland,greatly,green-white,greenish,hair-like,half,homostylous,honeycomb-shaped,interjected,lateral,leaflet,living,low-growing,lower,make,margin,markedly,middl,midrib,minutely,nflorescence,obtuse,one,orbicular,orolla,pair,peduncle,perfect,petiolule,placed,plurifoliate,rarely,removed,ruit,semi-rosette,sessile,seudostipule,shady,short,situation,slightly,spaced,specimen,stamen,ste,stolo,straight,subsessile,sunny,tall,tamen,tem,testal,thick,throughout,toward,tri-,tuber,typically,unequal,unit,usually,vary,wall,whitish,wide,woodland,yellow,ympodial	abaxial,adaxial,age,arrangement,calyx,capitate,colour,connation,discoid,feature,form,fruiting,geminate,growth,height,history,inflorescence,length,life,minor,na,new,number,ovary,papilla,perennial,reproduction,shape,surface,texture,type,width,winging,young	0.15-0.3,0.7-2,0.9-2.8,1,1-2,1-3,1-3.8,1-6,10-30,2,2-15,2.5-3,3-12,3.3-7.8,6.5-14.5,9-12,acuminate,acute,attenuate,axillary,berry,broadly,bud,chartaceous,clavate,cm,connivent,cordate,cuneate,deeply,densely,forked,glabrous,green,hair,herb,lanceolate,lengthening,like,long,membranous,mm,mucilaginous,narrowly,oblique,odd-pinnate,ovate,ovoid,petiolulate,poricidal,puberulent,pubescent,ripe,rounded,slit,sometimes,stellate,stem,subtending,terminal,tinged,tip,unwinged,violet,wet,white,x	age,capitate,geminate,na,perennial
117	wfo-0001027184	success	218	158	118	127	91	31	113	5	.3,.5,0.2-0.4,0.4–0.9,0.8,1-2,1.5,1.5-5,13–18,19,1–2,1–2.5,1–4,2,3-foliolate,3–,3–4-celled,4,4–12,7,abaxially,absent,acute,along,anther,apex,articulated,axi,axillary,base,blue,borne,bract-like,branch,broad,brown,calyx,chartaceous,cm,connivent,covered,cylindrical,densely,diameter,directed,entire,epidermal,especially,extension,filament,flattened,fleshy,flower,fruit,fruiting,generally,glabrescent,glabrous,globose,grading,hair,hairlike,half,herbaceous,imparipinnate,introrsely,lanceolate,leaf,leaflet,leafy,least,light,lobe,long,longitudinal,lower,membranous,meter,mm,mostly,nearly,oblong,obtuse,often,older,opening,orange,pedicel,petiole,pilose,pore,pubescent,rarely,red,ripe,several,shape,shoot,short,simple,size,slightly,slit,small,somewhat,sparsely,stellate,stem,stigma,straight,style,sulcate,surface,tip,truncate,tube,unbranched,unequal,vein,vine,wall,weak,white,x,yellow,young,–9	.7,.8,0-0.2,0-0.5-2,0.4-2,0.8–1.6,0–3,1.8–3.5,2.8–4.1,2–4-celled,3-4-,3.5–8,5,5-7,9,accrescent,adaxiall,adaxially,adventitious,ag,always,alyx,apart,appressed,axe,ba,basal,blade,broadly,cell,clavat,cluster,cordat,eaf,eed,elliptic,fasciculate,foliaceous,free,geminat,glabrou,ilament,larger,largest,lateral,less,like,m.,margin,midrib,minutely,much,narrowly,nflorescence,node,opposite,orolla,ovate,ower,peduncle,per,petiolule,plurifoliate,portion,prominent,prominently,pseudostipule,puberulent,rachi,raised,reticulate,revolute,root,ruit,scarcely,secondary,soft-woody,spaced,subopposite,terminal,tertiary,tightly,tree,trunk,unarme,uniform,unit,usually,vary,visible,ympodial	0.5-2,abaxial,adaxial,age,arrangement,bud,clavate,colour,corolla,discoid,feature,form,growth,height,history,inflorescence,length,life,minor,na,number,ovary,papilla,plant,reproduction,seed,texture,type,unarmed,width,winging	.3,.5,0.2-0.4,0.4–0.9,0.8,1-2,1.5,1.5-5,13–18,19,1–2,1–2.5,1–4,2,3-foliolate,3–,3–4-celled,4,4–12,7,abaxially,absent,acute,along,apex,articulated,axi,axillary,base,blue,borne,bract-like,branch,broad,brown,chartaceous,cm,connivent,covered,cylindrical,densely,diameter,directed,entire,epidermal,especially,extension,flattened,fleshy,flower,fruit,generally,glabrescent,glabrous,globose,grading,hair,hairlike,half,herbaceous,imparipinnate,introrsely,lanceolate,leaf,leaflet,leafy,least,light,lobe,long,longitudinal,lower,membranous,meter,mm,mostly,nearly,oblong,obtuse,often,older,opening,orange,pilose,pubescent,rarely,red,ripe,several,shoot,short,simple,slightly,slit,small,somewhat,sparsely,stellate,straight,sulcate,surface,truncate,tube,unbranched,unequal,vein,vine,wall,weak,white,x,yellow,–9	0.5-2,age,clavate,na,unarmed
118	wfo-0001027186	success	168	125	85	97	71	28	82	3	.4,.5,1-1.5,1-2.5,1.4-1.6,1.5,1.6-5,15,2-lobed,2.5-3,3-4,30-40,4-15,4-9,5-10,6-7,abaxial,acute,age,anther,apex,attenuate,bark,base,berry,broadly,brown,calyx,clavate,cm,conical,corolla,dark,deltate,dendritic,diameter,ellipsoid,elliptic,enlarging,exerted,filament,filiform,flower,fruit,fruiting,glabrescent,glabrous,globose,golden,green,growth,lengthening,less,lobe,lobed,longer,maturity,minutely,mm,much,narrowly,new,ovary,ovoid,pale,papillate,pedicel,petiole,pitted,pointed,pore,poridical,pubescent,reddish,reniform,rough,seed,shiny,simple,slightly,slit,sparsely,stem,stigma,strongly,style,surface,terminal,tip,tree,trichome,tube,uniseriate,variably,way,white,x	-6,0.5-1,1.5-2,1.5-2.5,2-6,3.5-4,9-10,?,abaxially,adaxially,always,anthesi,apart,apparently,axil,branch,branched,dbh,deflexed,denditic,densely,denser,dry,eaf,entire,free,immature,incrassat,irregularly,keeled,lamina,like,loose,lower,m.,margin,midrib,nflorescence,occasionally,pair,papillat,peduncle,pendent,perfect,pericarp,planar,plane,plurifoliat,portion,primary,pubescen,rachi,ruit,scar,scattered,short,small,soon,spaced,spreading,stalk,straight,time,treelet,tub,ud,unit,vein,woody,yellow,ympodial	adaxial,arrangement,bud,colour,connation,discoid,feature,form,height,hermaphroditic,history,inflorescence,leaf,length,life,na,number,papilla,perennial,plant,reproduction,shape,size,texture,type,width,winging,young	.4,.5,1-1.5,1-2.5,1.4-1.6,1.5,1.6-5,15,2-lobed,2.5-3,3-4,30-40,4-15,4-9,5-10,6-7,abaxial,acute,age,apex,attenuate,base,berry,broadly,brown,calyx,clavate,cm,conical,dark,deltate,dendritic,diameter,ellipsoid,elliptic,enlarging,exerted,filiform,fruit,glabrescent,glabrous,globose,golden,green,growth,lengthening,less,lobed,longer,maturity,minutely,mm,much,narrowly,new,ovoid,pale,papillate,pitted,pointed,poridical,pubescent,reddish,reniform,rough,shiny,simple,slightly,slit,sparsely,strongly,surface,terminal,tip,tree,trichome,tube,uniseriate,variably,way,white,x	hermaphroditic,na,perennial
119	wfo-0001027198	success	191	120	71	86	105	34	62	9	0.5-0.75,0.5-1,0.7-1,1-1.5,1-10,1.5-10,1.5-2,11-20,2-5.5,4-9,7.5-9,acuminate,acute,anther,apex,attenuate,base,berry,bushy,calyx,channeled,clavate,cm,corky,corolla,cyathiform,deltoid,dendritic,densely,elliptic,filament,flower,fruiting,furcate,glabrate,glabrous,globose,golden,green,inflorescence,leaf,lobe,lobed,medium,minor,minutely,mm,nearly,obovate,opposite,ovary,ovoid,ovoid-reniform,paler,papillose,pedicel,petiole,pitted,plant,pore,poricidal,puberulent,pubescent,rather,rounded,sessile,shaped,shrub,size,slender,slightly,small,stem,stigma,style,surface,tear-drop,tip,tree,tube,type,uniseriate,white,woody,x,young	.4,.5,0.05-1.0,0.8-1,1-5,10-11,3/4,5-120-flowered,5-6,abruptly,always,anthesi,apart,axil,ba,beginning,beneath,broadening,caly,closely,complex,constriction,corresponding,decurrent,dia,differing,difoliate,dry,eaf,edge,edicel,eed,entire,erect,evenly,exserted,extremely,eye,female,found,free,geminat,impressed,inflorescenc,invisible,large,lateral,like,live,lon,long,lower,main,major,male,many,margin,meet,middle,minute,naked,nflorescence,often,older,overlapping,pale,papillo,pendan,planar,portion,pubescence,reddi,reflexed,rest,ruit,scar,set,shining,short,simple,soon,spaced,speciman,specimen,straight,strong,styled,tall,tannish-yellow,testae,thickened,thin,time,top,trichome,two,ud,undersurface,unit,usually,vein,way,widest,yellowish,ympodial	0.4,0.5,2.5,3.5,5-120,abaxial,adaxial,alternate,arrangement,bud,colour,connation,diameter,discoid,feature,form,fruit,growth,height,history,length,life,na,new,number,papilla,perennial,reddish,reproduction,seed,shape,texture,width,winging	0.5-0.75,0.5-1,0.7-1,1-1.5,1-10,1.5-10,1.5-2,11-20,2-5.5,4-9,7.5-9,acuminate,acute,attenuate,berry,bushy,channeled,clavate,cm,corky,cyathiform,deltoid,dendritic,densely,elliptic,furcate,glabrate,glabrous,globose,golden,green,leaf,lobed,medium,minutely,mm,nearly,obovate,opposite,ovoid,ovoid-reniform,paler,papillose,pitted,poricidal,puberulent,pubescent,rather,rounded,sessile,shaped,shrub,size,slender,slightly,small,tear-drop,tree,uniseriate,white,woody,x	0.4,0.5,2.5,3.5,5-120,alternate,na,perennial,reddish
120	wfo-0001027200	success	139	113	66	84	55	29	65	1	0.05-0.25,0.25-0.5,0.5-0.75,0.5-1,0.6-1,0.7-2.5,1-1.5,1.5-2,1.5-5,1.6-6,2-3,2.5-3,3.5-6,6-8,8-15,acute,anther,apex,base,berry,broadly,calyx,capitate,cm,conical,corolla,decurrent,deeply,deflexed,deltoid,elliptic,filament,fruiting,glabrous,globose,golden,green,grey-brown,inflorescence,leaf,lightly,like,lobe,lobed,long,minor,minute,minutely,mm,nearly,onto,ovary,ovoid-reniform,papillose,pedicel,petiole,pitted,pore,poricidal,puberulent,rest,shaped,shrub,size,slightly,small,sparsely,stem,stigma,style,surface,tear-drop,tip,tree,trichome,tube,unicellular,unifoliate,uniseriate,white,winged,woody,x,young	1-1.4,1.2-1.5,3-3.5,9-11,across,anthesi,aspec,ba,bark,beneath,branch,branche,brown,converging,dark,densely,dia,differing,eaf,eed,except,flattened,free,geminate,giving,horizontally,impressed,lateral,lon,lower,main,major,margin,middle,near,node,non-reproductive,occasionally,older,papillo,planar,portion,prominent,reflexed,ruit,sparse,spreading,straight,tall,unit,vein,widened,widest,yellowish,ympodial	abaxial,adaxial,arrangement,bud,colour,connation,diameter,discoid,feature,flower,form,fruit,growth,height,history,length,life,na,new,number,papilla,plant,reproduction,seed,shape,texture,type,width,winging	0.05-0.25,0.25-0.5,0.5-0.75,0.5-1,0.6-1,0.7-2.5,1-1.5,1.5-2,1.5-5,1.6-6,2-3,2.5-3,3.5-6,6-8,8-15,acute,base,berry,broadly,capitate,cm,conical,decurrent,deeply,deflexed,deltoid,elliptic,glabrous,globose,golden,green,grey-brown,inflorescence,leaf,lightly,like,lobed,long,minute,minutely,mm,nearly,onto,ovoid-reniform,papillose,petiole,pitted,poricidal,puberulent,rest,shaped,shrub,slightly,small,sparsely,tear-drop,tree,trichome,unicellular,unifoliate,uniseriate,white,winged,woody,x	na
121	wfo-0001027213	success	227	123	75	90	137	33	70	5	0-2.5-3.3,0.2-0.4,1-2,1-5,1.2-1.6,1.2-1.7,1.3-2.2,1.8-2.8,10-24,2-5,2.5-5.1,3.5-8,4-9.5,5.7-6.2,8-24,acute,anther,apex,attenuate,base,blunt-tipped,branched,broadly,brown,calyx,cm,corolla,cuneate,dark,deltoid,diameter,elliptic,filament,flower,free,fruit,fruiting,globose,grayish-brown,green,lanceolate,leaf,length,lengthening,lobe,longitudinal,many,mm,multangulate,oblanceolate,obovate,orbicular,ovate,ovate-lanceolate,pale,pedicel,petiole,pore,poricidal,porrect-stellate,pseudo-terminal,pubescent,reniform,reticulate-punctate,scabrous,short-attenuate,shrub,simple,slit,stellate,stem,stigma,style,subcampanulate,surface,time,tip,tomentose,tomentose-pubescent,tree,tube,unwinged,violet,white,whitish,whitish-green,x,yellow-green,yellowish,young	/10,0-160-230,0.2-0.5,0.7-2.3-4.5,0.8-1.8,1.1-1.7,1.2-2.5,1.7-3.6,1.7-3.9,1.8-3.2,1/2-2/3,12.3-16.3-19,2.4-4.7,2.9-3.8,2.9-4.8,2/3,3.5-5,4.2-5.9,5-7.5,5-8,5-merou,8.2-10.5,9-13,abaxially,accrescent,acuminate,adaxially,ag,along,alyx,anthesi,apart,apparently,ark,around,articulated,axe,axillary,ba,basal,blade,branch,capitat,cell,completely,conical,covering,cylindrical,decurrent,directed,distally,drying,eaf,early,edge,eed,entire,enveloping,epidermal,eventually,exserted,farinose,few-rayed,glabrescen,glabrescent,glabrous,granular,group,hair,high,homostylous,immature,inserted,lackin,lateral,lobed,long,long-,long-stalked,lower,m.,main,margin,midrib,mixed,moderately,mostly,multangulat,nearly,nflorescence,obscured,obtuse,often,older,orolla,partly,peduncle,perfect,plurifoliate,porrect-stellat,prominent,pubescence,rachi,rather,relatively,ruit,sessile,short,short-,short-stalked,side,sometimes,somewhat,spaced,sparsely,stamen,suture,tamen,terete,thick,thick-stalked,thin-stalked,ti,tomentu,touching,ud,unarme,unarmed,unit,vary,vein,vestigial-rayed,way,wide,yellow,yellow-tan,ympodial	90-160-230,abaxial,adaxial,age,arrangement,bud,capitate,colour,connation,discoid,feature,form,growth,height,history,inflorescence,life,minor,na,new,number,ovary,papilla,perennial,plant,reproduction,seed,shape,size,texture,type,width,winging	0-2.5-3.3,0.2-0.4,1-2,1-5,1.2-1.6,1.2-1.7,1.3-2.2,1.8-2.8,10-24,2-5,2.5-5.1,3.5-8,4-9.5,5.7-6.2,8-24,acute,attenuate,blunt-tipped,branched,broadly,brown,cm,cuneate,dark,deltoid,elliptic,flower,free,fruit,globose,grayish-brown,green,lanceolate,lengthening,longitudinal,many,mm,multangulate,oblanceolate,obovate,orbicular,ovate,ovate-lanceolate,pale,poricidal,porrect-stellate,pseudo-terminal,pubescent,reniform,reticulate-punctate,scabrous,short-attenuate,shrub,simple,slit,stellate,subcampanulate,time,tip,tomentose,tomentose-pubescent,tree,unwinged,violet,white,whitish,whitish-green,x,yellow-green,yellowish	90-160-230,age,capitate,na,perennial
122	wfo-0001027214	success	175	119	73	82	93	37	63	10	0.3-1.5,0.5-0.8,0.5-1,0.7-2.5,0.8-1,1-1.5,1.5-1.8,2,2-9,3-6,absent,anther,apex,apical,base,berry,broadly,calyx,cm,conical,conspicuously,corolla,deltate,densely,diameter,elliptic,exserted,filament,finely,flattened-round,flower,free,fruit,fruiting,glabrous,globose,green,greenish,grown,height,herb,inflorescence,lanceolate,length,lobe,lobed,long,long-acuminate,long-conical,minutely,mm,narrowly,nearly,nodding,oblique,obovate,occasionally,once-branched,ovary,papilla,pedicel,petiole,pinnate,pointed,poricidal,portion,projection,pubescent,seed,sharply,simple,somewhat,stigma,style,surface,tip,triangular,truncate,tube,white,white-lenticellate,x	..,.25,.5,0,0-16,0.25,0.3-1.7,0.7-2,1-2.8,1.2-3,1.5,1.5-6,10-13,10-15-25-38,3-4-5-9,5-6,6-12,6-12-17-20,7-12,8-9,abaxially,acuminate,acute,adaxially,along,anthesi,anticlinal,basal,capitat,cell,climbing,composed,decurrent,dr.,drying,eaf,edicel,eed,epidermal,erect,extending,groove,horizontal,inflorescenc,irregular,lamina,lateral,leaflet,less,like,lon,lower,margin,markedly,midrib,nflorescence,noddin,often,onto,open,opposite,pair,paired,papillate,per,perfectly,petiolule,rachi,reflexed,rest,rugose,rugosity,ruit,scar,scattered,scrambling,sinuous,smaller,tem,terminal,thickening,time,trichome,tub,ud,unevenly,unifoliat,uniseriate,unit,vein,whitish,without,ympodial	0.5,10-25-38,12-17-20,2.0,5,abaxial,adaxial,arrangement,bud,capitate,colour,connation,discoid,dry,feature,form,growth,history,leaf,life,minor,na,new,number,perennial,plant,pore,reproduction,shape,size,stem,texture,type,unifoliate,width,winging,young	0.3-1.5,0.5-0.8,0.5-1,0.7-2.5,0.8-1,1-1.5,1.5-1.8,2,2-9,3-6,absent,apical,base,berry,broadly,calyx,cm,conical,conspicuously,deltate,densely,elliptic,exserted,filament,finely,flattened-round,free,glabrous,globose,green,greenish,grown,herb,lanceolate,lobed,long,long-acuminate,long-conical,minutely,mm,narrowly,nearly,nodding,oblique,obovate,occasionally,once-branched,pinnate,pointed,poricidal,portion,projection,pubescent,sharply,simple,somewhat,tip,triangular,truncate,tube,white,white-lenticellate,x	0.5,10-25-38,12-17-20,2.0,5,capitate,dry,na,perennial,unifoliate
123	wfo-0001027219	success	143	118	70	86	57	32	67	3	.5,/4,0.4-0.6,0.5,0.5-0.8,1,1-15,1-2,1-3,1.5-2.5,2,2-3,2-4,3-5,3-6,6-8,absent,acuminate,acute,age,anther,apex,base,berry,bright,broadly,brown,calyx,capitate,cm,conical,corolla,cup-shaped,deltate,densely,diameter,edge,elliptic,filament,flower,fruiting,glabrescent,glabrous,globose,green,greyish,growth,hard,leaf-opposed,lengthening,less,lobe,lobed,long-styled,maturity,minutely,mm,new,ovary,pale,pedicel,petiole,pore,poricidal,pubescent,purple,short-styled,shrub,simple,slightly,slit,stem,stigma,stout,style,surface,thickened,tip,trichome,tube,uniseriate,violet,way,white,x,–1/3	0.3,1.5-2,2-2.5,2-3.5,7-8,anthesi,axillary,bark,berr,c.,closely,completely,drying,eaf,eed,entire,erect,exerte,exfoliatin,free,glabrou,heterostylous,known,long-conical,lower,margin,nflorescence,overlappin,pair,papillo,papillose-pubescent,peduncle,pendent,pericarp,planar,plurifoliat,pointed,portion,primary,ruit,scar,sharply,shoot,short,sometimes,somewhat,soon,spaced,terminal,tuft,ud,unit,vein,weight,woody,yellowish,ympodial	abaxial,adaxial,arrangement,bud,colour,connation,discoid,feature,form,fruit,height,history,inflorescence,leaf,length,life,minor,na,number,papilla,papillose,perennial,plant,reproduction,seed,shape,size,texture,type,width,winging,young	.5,/4,0.4-0.6,0.5,0.5-0.8,1,1-15,1-2,1-3,1.5-2.5,2,2-3,2-4,3-5,3-6,6-8,absent,acuminate,acute,age,base,berry,bright,broadly,brown,capitate,cm,conical,cup-shaped,deltate,densely,edge,elliptic,flower,glabrescent,glabrous,globose,green,greyish,hard,leaf-opposed,lengthening,less,lobed,long-styled,maturity,minutely,mm,pale,poricidal,pubescent,purple,short-styled,shrub,simple,slightly,slit,stout,thickened,tip,trichome,uniseriate,violet,way,white,x,–1/3	na,papillose,perennial
124	wfo-0001027223	success	189	110	61	75	114	35	56	5	0.19-0.75,0.3-1.2,1-2,1.8-3.5,16-41,3-10,3.5-4,5.9-12.2,9-15,9-22,9-35,acuminate,anther,apex,asymmetric,attenuate,axillary,base,berry,bud,clavate,cm,connivent,corolla,deep,densely,diameter,dot,filament,flower,fruit,glabrous,green,hair,herb,hyaline,lanceolate,leaf,light,lobe,long,mm,mucilaginous,odd-pinnate,orbicular,ovate,ovoid,pedicel,pentagonal,petiole,petiolulate,plant,pore,poricidal,pubescent,purple,ripe,rotate,rounded,seed,sessile,shortly,size,slit,sometimes,stigma,stripe,style,subtending,terminal,tip,tube,usually,wet,white	.5,1-3,1.3-2,1.5-3.5,2-4,2-7,3-11,3-5,3-5.2,3.5-6,3.5-7,3.7-9.3,4-6,5-10,5-21,5-8,5-merou,abaxially,acumen,adaxiall,adaxially,ag,alyx,apart,apparently,articulated,axe,basiscopic,blade,brownish,capitat,cell,condition,conical,covering,decreasing,digestion,distal,dorsally,drying,eaf,edge,eed,elliptic,end,enzyme,erec,exceeding,flat,folded,forked,fresh,geminat,generally,glabrou,green-white,greenish,hair-like,hal,half,homostylous,honeycomb-shaped,interjected,larger,lateral,leaflet,lengthening,like,living,lower,make,middle,nflorescence,one,orolla,pair,peduncle,perfect,placed,plurifoliate,present,removed,ruit,seudostipule,short,side,slightly,spaced,specimen,stamen,ste,stolo,straight,subequal,tall,tamen,tem,testal,thick,throughout,tissue,toward,tri-,tuber,typically,unit,unwinged,vary,wall,whitish,wide,x,yellow,ympodial	abaxial,adaxial,age,arrangement,calyx,capitate,colour,connation,discoid,feature,form,fruiting,geminate,growth,height,history,inflorescence,length,life,minor,na,new,number,ovary,papilla,perennial,reproduction,shape,stem,surface,texture,type,width,winging,young	0.19-0.75,0.3-1.2,1-2,1.8-3.5,16-41,3-10,3.5-4,5.9-12.2,9-15,9-22,9-35,acuminate,asymmetric,attenuate,axillary,berry,bud,clavate,cm,connivent,deep,densely,dot,glabrous,green,hair,herb,hyaline,lanceolate,light,long,mm,mucilaginous,odd-pinnate,orbicular,ovate,ovoid,pentagonal,petiolulate,poricidal,pubescent,purple,ripe,rotate,rounded,sessile,shortly,slit,sometimes,stripe,subtending,terminal,tip,usually,wet,white	age,capitate,geminate,na,perennial
125	wfo-0001027237	success	122	104	54	68	54	36	49	5	.5,0.5-1,1-1.2,1.5-2,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,anther,base,berry,black,branched,broadly,calyx,clavate,cm,completely,corolla,cucullate,cup-shaped,deflexed,deltoid,drying,ellipsoid,filament,flattened,fruiting,glabrous,globose,green,greenish-white,inflorescence,internodal,later,leaf,lobe,lobed,many,minutely,mm,ovary,papillose,pedicel,pitted,pore,regularly,reniform,shaped,shining,shrub,small,stem,stigma,style,surface,tapering,tear-drop,time,tip,tree,tube,white,x,young	/4,1.5-2.5,5,anthesi,apart,apiculae,apiculate,appearing,ba,bark,blac,branc,brown,dark,dia,difoliate,edicel,eed,erect,exsertion,free,geminate,greyi,long,lower,margin,nflorescence,occasionally,older,paler,papillate,papillo,part,plurifoliat,poricidal,portion,reflexed,regulary,ruit,scar,slender,spaced,straight,tall,terminal,ud,unit,upper,usually,way,widely,woody,x.,ympodial	0.5,abaxial,adaxial,alternate,apex,arrangement,bud,colour,connation,diameter,feature,flower,form,fruit,growth,height,hirsute,history,length,life,minor,na,new,number,papilla,perennial,petiole,plant,reproduction,seed,shape,size,texture,type,width,winging	.5,0.5-1,1-1.2,1.5-2,2-3,3-3.5,3-4,30-100-flowered,6-11,6-8,8,berry,black,branched,broadly,clavate,cm,completely,cucullate,cup-shaped,deflexed,deltoid,drying,ellipsoid,flattened,glabrous,globose,green,greenish-white,internodal,later,lobed,many,minutely,mm,papillose,pitted,regularly,reniform,shaped,shining,shrub,small,tapering,tear-drop,time,tree,white,x	0.5,alternate,hirsute,na,perennial
126	wfo-0001027238	success	203	127	79	96	107	31	77	2	.3,.5,0-1,0-1.5,0.3-0.8,0.3-1,0.3-5,0.5-1,0.5-16,0.5-2,1-2,1.5-4,15-30,2-4,3-4,3-6,4-8,5-15,6-15-25,acuminate,acute,anther,apex,base,berry,black,calyx,cm,connivent,cuneate,dark,deltate,densely,diameter,directed,distally,elliptic,elliptic-ovate,extra-axillary,filament,fleshy,flower,fruit,fruiting,glabrous,green,greenish,hair,introrsely,large,lavender,leaf,light,lobe,minor,minutely,mm,multangulate,narrowly,new,oblique,oblong,outline,pale,pedicel,petiole,pitted,pore,porrect-stellate,pubescent,purple,reniform,ripe,rounded,shiny,shrub,simple,small,sometimes,somewhat,stellate,stellate-pubescent,stem,stigma,style,surface,tip,tree,triangular,tube,unbranched,white,whitish,x,yellow,yellowish	-5,0-0.7,0.3-0.5,1-1.5,1.5-3,1.5-7,10,2-3,3-5,4-,4-10,4-16,4-5,5-7,5-merou,6-8,abaxially,accrescent,adaxiall,adaxially,ag,alyx,apparently,articulated,axe,ba,blade,branch,brown,capitat,chartaceous,contiguous,covering,cylindrical,differentiated,discolorous,eaf,eed,entire,equal,flattened,foliaceous,fork,free,frui,geminate,glabrescent,gland,gland-tipped,globose,growt,homostylous,interpetalar,juic,lighter,like,long,longitudinal,lower,major,margin,membranaceous,midpoint,mixed,near,nearly,nflorescence,obtuse,often,one,opening,orolla,paired,part,peduncle,perfect,pericarp,plurifoliate,rachi,ray,ruit,scandent,sessile,short-stalked,side,similar,slit,sparse,sparsely,sprawling,ste,straight,strongly,subtending,tamen,tem,time,tissue,toward,unarme,unequal,unit,vary,vein,wide,without,ympodial	abaxial,adaxial,arrangement,bud,capitate,colour,connation,corolla,discoid,feature,form,growth,height,history,inflorescence,length,life,na,number,ovary,papilla,plant,reproduction,seed,shape,size,texture,type,width,winging,young	.3,.5,0-1,0-1.5,0.3-0.8,0.3-1,0.3-5,0.5-1,0.5-16,0.5-2,1-2,1.5-4,15-30,2-4,3-4,3-6,4-8,5-15,6-15-25,acuminate,acute,apex,berry,black,cm,connivent,cuneate,dark,deltate,densely,directed,distally,elliptic,elliptic-ovate,extra-axillary,fleshy,flower,fruit,glabrous,green,greenish,hair,introrsely,large,lavender,light,minutely,mm,multangulate,narrowly,oblique,oblong,outline,pale,pitted,porrect-stellate,pubescent,purple,reniform,ripe,rounded,shiny,shrub,simple,small,sometimes,somewhat,stellate,stellate-pubescent,tree,triangular,unbranched,white,whitish,x,yellow,yellowish	capitate,na
