	coreid	status	nwords_original	nwords_result	nwords_val	nwords_recovered	nwords_omitted	nwords_created	nwords_recovered_val	nwords_created_val	common_words	original_only	result_only	common_words_val	val_only
73	wfo-0001026707	success	194	146	92	109	85	37	89	3	.5,/3,0.05-0.15,0.3-0.8,0.5-1,0.5-3,0.6-0.7,0.6-0.8,0.7-1,0.7-1.4,1-1.7,1.5-1.8,1.6-2,1/3,11-16,2-2.3,2.5-4,2.5-6,3-4,3-4.5,3-7,4,5-25,8-15,?,acute,anther,apex,apically,apparently,articulated,attenuate,bark,base,berry,branched,broad-deltate,calyx,clustered,cm,concolorous,connivent,decurrent,diameter,discolorous,drying,entire,erect,eye,filament,flattened-reniform,fruit,fruiting,glabrescent,glabrous,gray,green,lateral,leaf,length,lobed,long,lower,margin,mauve,midpoint,mm,moderately,naked,narrow-deltate,narrow-oblong,obtuse,orange-brown,pedicel,peduncle,per,petiole,poricidal,prickle,pubescent,ray,red-brown,rounded,shrub,simple,small,sometimes,sparsely,spherical,stellate-pubescent,stem,straight,style,surface,tapering,terete,terminal,tip,tree,tube,unarmed,upper,visible,way,weakly,white,wide,yellow-green,¼	.8,0-20,0-3,0-5,0.05,0.1-0.2,0.7-1.5,1-3,1-5,1/3-1/2,1/3-3/4,1/4-1/3,1/8-1/4-1/3,2-10,2-6,2.5-3,3-8,5-10,5-7,5-8,5-merous,abaxially,alyx,apar,apart,blade,branche,broadly,chartaceous,color,curved,cuspidat,densely,eaf,eed,elongating,equal,flower,foliaceous,free,fused,gently,glabrou,inflated,infructescence,juvenil,known,less,lobe,longer,mature,nflorescence,older,one,open,orolla,oung,perfec,pericarp,plurifoliat,porrect,porrect-lepidote,portion,prickly,reflexed,ruit,scar,sessile,shorter,slender,smooth,spaced,spreading,stalk,stalked,stellate,stout,tamen,time,trichome,unit,variously,vary,venation,ympodial	arrangement,branch,bud,characteristic,colour,corolla,corrugation,cuspidate,distal,exertion,form,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,life,lobing,na,new,number,ovary,plant,primary,pseudostipule,seed,shape,size,stigma,texture,thicknes,type,variation,vein,width	.5,/3,0.05-0.15,0.3-0.8,0.5-1,0.5-3,0.6-0.7,0.6-0.8,0.7-1,0.7-1.4,1-1.7,1.5-1.8,1.6-2,1/3,11-16,2-2.3,2.5-4,2.5-6,3-4,3-4.5,3-7,4,5-25,8-15,?,acute,apically,apparently,articulated,attenuate,base,berry,branched,broad-deltate,clustered,cm,concolorous,connivent,decurrent,diameter,discolorous,entire,erect,eye,flattened-reniform,glabrescent,glabrous,gray,green,lateral,lobed,long,lower,mauve,mm,moderately,naked,narrow-deltate,narrow-oblong,obtuse,orange-brown,per,poricidal,pubescent,red-brown,rounded,shrub,simple,small,sometimes,sparsely,spherical,stellate-pubescent,straight,surface,tapering,terete,terminal,tip,tree,unarmed,upper,visible,way,weakly,white,wide,yellow-green,¼	branch,cuspidate,na
74	wfo-0001026711	success	207	198	145	158	49	40	141	4	-5,-7,.8,0-0.2,0-25,0-4,0-5,0-6,0.15,0.2-0.3,0.3-1,0.5-1.5,0.7-0.9,0.7-0.9-1.1,0.7-1.4,0.75-1,0.8,0.8-2.2,0.9-1.5,1-2,1-2-4-6,1-30,1.5-2.2,1.7-4,1/2-2/3,1/3,1/4,2-2.2,2-3.5,2-6,2.1-2.5,3-4,3-4.5,3-5,3-7,3.5-5.2,4-8,4.5-7,7-8,abaxially,acicular,acute,ame,anther,apart,apex,apically,apparently,articulated,bark,base,berry,branched,c.,calyx,cell,cm,concolorous,connivent,cuneate,curved,deltate,densely,diameter,discolorous,distance,drying,dull,elliptic,erect,evenly,extending,filament,flattened-reniform,flower,fruit,fruiting,glabrous,green,infructescence,lateral,leaf,length,less,lobe,lobed,long,lower,margin,maturity,mauve,midpoint,midvein,mm,narrow-deltate,obtuse,occasionally,one,open,orange,orange-brown,outline,pair,pale,pedicel,peduncle,per,perpendicular,petiole,pit,poricidal,porrect,prickle,prickly,primary,purple,raised,ray,red,reduced,reflexed,rounded,shallowly,shrub,side,slender,small,smooth,sometimes,somewhat,spaced,spherical,spreading,stalk,stalked,stellate,stellate-pubescent,stem,straight,style,surface,tapering,terminal,time,tip,trichome,tube,unarmed,uniform,upper,variously,vein,way,weakly,wide,yellow,yellow-green,young	-15,.2,.5,0-2,0-7,0.1,1.5-2-2.5,1/,1/4-1/3,5-merous,acuminat,alyx,apar,blade,brow,difoliate,eaf,eed,elongating,equal,faint,free,geminat,longer,mature,moderately,nflorescence,older,orolla,oung,pendulous,perfec,pericarp,portion,prickl,ruit,scar,sessile,shorter,tamen,terete,tertiary,thick-chartaceous,unit,vary,venation,visible,woody,ympodial	acuminate,appearance,arrangement,border,branch,brown,bud,characteristic,colour,corolla,corrugation,distal,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,life,lobing,na,new,number,ovary,perennial,plant,pseudostipule,seed,shape,size,stigma,texture,thicknes,type,variation,width	-5,-7,.8,0-0.2,0-25,0-4,0-5,0-6,0.15,0.2-0.3,0.3-1,0.5-1.5,0.7-0.9,0.7-0.9-1.1,0.7-1.4,0.75-1,0.8,0.8-2.2,0.9-1.5,1-2,1-2-4-6,1-30,1.5-2.2,1.7-4,1/2-2/3,1/3,1/4,2-2.2,2-3.5,2-6,2.1-2.5,3-4,3-4.5,3-5,3-7,3.5-5.2,4-8,4.5-7,7-8,abaxially,acicular,acute,ame,apart,apically,apparently,articulated,base,berry,branched,c.,cell,cm,concolorous,connivent,cuneate,curved,deltate,densely,diameter,discolorous,distance,dull,elliptic,erect,evenly,extending,flattened-reniform,flower,glabrous,green,infructescence,lateral,length,less,lobe,lobed,long,lower,maturity,mauve,midpoint,midvein,mm,narrow-deltate,obtuse,occasionally,one,open,orange,orange-brown,outline,pair,pale,per,perpendicular,pit,poricidal,porrect,prickle,prickly,purple,raised,ray,red,reduced,reflexed,rounded,shallowly,shrub,side,slender,small,smooth,sometimes,somewhat,spaced,spherical,spreading,stalk,stalked,stellate,stellate-pubescent,stem,straight,surface,tapering,terminal,time,tip,trichome,unarmed,uniform,upper,variously,way,weakly,wide,yellow,yellow-green,young	acuminate,brown,na,perennial
75	wfo-0001026717	success	207	156	100	115	92	41	97	3	0.3-0.6,0.6-1.5,0.8,1-2,1-2.5,1.3-2.5,1.4-2.2,1.8-3,13-28,14-22,15-34,2.5-4.5,2.5-5.5,3-4,3-6,3.3-11,4-8,4-9,5,5-11,5.3-9,7-11,abaxially,acuminate,adaxially,anther,apex,apparently,attenuate,axe,axillary,base,berry,brownish,bud,cell,chartaceous,cm,condition,conical,connivent,corolla,covering,dark,diameter,distal,drying,elliptic,filament,flower,forked,fresh,fruit,generally,glabrous,green,green-white,greenish,hair,hair-like,half,herb,interjected,lanceolate,lateral,leaf,leaflet,light,like,lobe,long,make,margin,medium,membranous,minute,mm,mottled,mucilaginous,narrow,obtuse,odd-pinnate,orbicular,ovate,ovoid,pedicel,peduncle,perfect,petiole,plant,pubescent,purple,ripe,round,seed,sessile,size,sparsely,stigma,straight,style,subtending,terminal,testal,thick,throughout,tube,usually,violet,wall,wet,whitish,wide,wing,x	0.3-2.5,0.3-5,1-10,1-3,2.2-5,3-5,4-6,5-13.5,5-6,5-merou,acumen,ag,along,alyx,apart,articulated,blade,borne,capitat,ciliate,darker,decreasing,decurrent,digestion,dorsally,eaf,edge,eed,end,enzyme,equal,erec,especially,exceeding,flat,folded,geminat,glabrou,gradually,homostylous,honeycomb-shaped,larger,lengthening,living,lower,middle,midrib,minutely,nflorescence,often,one-quarte,orolla,pair,pentagonal,petiolule,plurifoliate,pore,poricidal,present,puberulent,pubescen,removed,rotate,ruit,secondary,semierect,seudostipule,singly,slightly,slit,spaced,specimen,stamen,ste,stolo,stripe,subequal,subglabrous,subsessile,symmetrical,tall,tamen,tem,tip,toward,tri-,tuber,typically,unit,vary,yellow,ympodial	appearance,arrangement,bark,border,branch,calyx,capitate,characteristic,colour,corrugation,exertion,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,length,life,lobing,midpoint,na,new,number,ovary,per,prickle,primary,pseudostipule,ray,shape,stem,surface,texture,thicknes,type,variation,vein,width	0.3-0.6,0.6-1.5,0.8,1-2,1-2.5,1.3-2.5,1.4-2.2,1.8-3,13-28,14-22,15-34,2.5-4.5,2.5-5.5,3-4,3-6,3.3-11,4-8,4-9,5,5-11,5.3-9,7-11,abaxially,acuminate,adaxially,apparently,attenuate,axe,axillary,berry,brownish,bud,cell,chartaceous,cm,condition,conical,connivent,covering,dark,distal,drying,elliptic,flower,forked,fresh,fruit,generally,glabrous,green,green-white,greenish,hair,hair-like,half,herb,lanceolate,lateral,light,like,long,make,medium,membranous,minute,mm,mottled,mucilaginous,narrow,obtuse,odd-pinnate,orbicular,ovate,ovoid,perfect,plant,pubescent,purple,ripe,round,seed,sessile,sparsely,straight,subtending,terminal,testal,thick,throughout,usually,violet,wall,wet,whitish,wide,wing,x	capitate,na,stem
76	wfo-0001026725	success	166	141	81	96	70	45	77	4	.3,.5,/4,0.2,0.7-1.2,1-1.2,1-1.5,1-4.5,1-5,1.2-1.7,1.5,1.6-2,2,3.6-7.7,5-20-flowered,5-6,8-18.6,8-9,acute,anther,apex,bark,base,beneath,berry,black,bluish,broadly,calyx,capitate,cm,corolla,cup-shaped,dark,dia,difoliate,drying,ellipsoid,elliptic,extremely,filament,flattened-reniform,fruit,fruiting,glabrous,glandular-papillose,globose,green,greenish-white,large,lateral,leaf,less,lobe,lobed,long,main,margin,minutely,mm,ovary,ovate,ovoid,pair,paler,papillose,pedicel,petiole,pitted,planar,pubescent,reddish-brown,reflexed,rounded,shaped,short,shrub,simple,size,slender,slightly,stem,stigma,stretching,style,subshrub,surface,tapering,tear-drop,tube,unit,vein,way,white,woody,x	1.5-2,1/2,2.2-4,3.5-4,5-5.5,accrescent,anthesi,apart,attenuate,axil,becoming,brownish-papillose,character,crackin,deflexed,differing,dry,eaf,edicel,eed,evenly,free,geminat,geographically,incrassate,inflorescenc,interpetalar,lon,lower,major,margine,material,middle,minor,nflorescence,occasionally,often,older,one,onto,open,opposite,pale,papillo,pore,poricidal,portion,prominent,proximal,ruit,scar,scarious,sinus,spaced,split,straight,tall,tan,tip,triangular,trichome,tuft,ud,uniseriate,upper,varying,widest,winged,ympodial,young	appearance,arrangement,border,branch,bud,characteristic,colour,corrugation,cracking,diameter,distal,exertion,form,geminate,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,length,life,lobing,midpoint,na,new,number,peduncle,per,plant,prickle,primary,pseudostipule,ray,seed,shape,sympodial,terminal,texture,thicknes,type,variation,width	.3,.5,/4,0.2,0.7-1.2,1-1.2,1-1.5,1-4.5,1-5,1.2-1.7,1.5,1.6-2,2,3.6-7.7,5-20-flowered,5-6,8-18.6,8-9,acute,base,beneath,berry,black,bluish,broadly,calyx,capitate,cm,cup-shaped,dark,dia,difoliate,drying,ellipsoid,elliptic,extremely,flattened-reniform,glabrous,glandular-papillose,globose,green,greenish-white,large,lateral,less,lobed,long,main,minutely,mm,ovate,ovoid,pair,paler,papillose,pitted,planar,pubescent,reddish-brown,reflexed,rounded,shaped,short,shrub,simple,slender,slightly,stretching,subshrub,tapering,tear-drop,unit,vein,way,white,woody,x	cracking,geminate,na,sympodial
77	wfo-0001026733	success	183	152	90	98	85	54	87	3	0.3-0.5,0.3-2,0.5-2,1-3,1-7,1.5-14,10-20,15-20-50,2-2.5,2.5-7.5,25-40,3-15,3-3.5,4,4-23,4-5,5-8,abaxially,acuminate,acute,acute-acuminate,adaxially,apex,axe,basal,base,calyx,chartaceous,cm,color,connivent,cordate,deltate,densely,diameter,eglandular-pubescent,eglandular-villous,ellipsoidal,elliptic-ovate,entire,especially,flattened,flower,forked,fruit,fusiform,glabrate,glabrous,glandular-,glandular-puberulent,glandular-tomentose,green,greyish,hair,hirsute,immature,lanceolate,lobe,long,longitudinal,margin,midrib,mm,moderately,narrowly,oblique,ovate,ovoid,pedicel,peduncle,perfect,petiole,pilose,pubescent,pubescent-pilose,ripe,shining,simple,sometimes,sparsely,stigma,stripe,style,submarginally,toward,tree,triangular,truncate,tube,unbranched,unknown,vein,white,white-puberulent,wide,x,yellow,yellowish	-11,-13,-4,-7,-8,.5-3,0.3-0.5-1,0.5,0.5-1,0.5-4,1-1.5,1-2,1.5-2,1.5-2.5,2-3,2-4,2-6,3-4-foliat,3-7,4.5-5,7-10-14,8-12-15,aggregate,apart,ape,articulated,beyond,blade,capitat,cell,ciliat,connective,curled,cylindrical,dense,dia,directed,distally,eaf,eed,eglandular-pilose,equal,exceeding,exserted,gland-tipped,glandula,leaving,linear-triangular,lon,lower,membranaceous,near,nflorescence,nther,orolla,ovum,pedicellar,pore,present,pubescent-pilo,rachi,radiu,remnant,round,ruit,shorter,slightly,small,smooth,spaced,stamen,stellate,stone,swelling,tal,tem,thecae,time,ud,unit,unknow,usually,vary,villous,ympodial	anther,appearance,arrangement,bark,border,branch,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,filament,form,fruiting,giving,glabrousnes,glandular,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,midpoint,na,new,number,ovary,per,plant,prickle,primary,pseudostipule,ray,seed,shape,size,stem,surface,terminal,texture,thicknes,type,variation,width	0.3-0.5,0.3-2,0.5-2,1-3,1-7,1.5-14,10-20,15-20-50,2-2.5,2.5-7.5,25-40,3-15,3-3.5,4,4-23,4-5,5-8,abaxially,acuminate,acute,acute-acuminate,adaxially,apex,axe,basal,chartaceous,cm,color,connivent,cordate,deltate,densely,eglandular-pubescent,eglandular-villous,ellipsoidal,elliptic-ovate,entire,especially,flattened,flower,forked,fruit,fusiform,glabrate,glabrous,glandular-,glandular-puberulent,glandular-tomentose,green,greyish,hair,hirsute,immature,lanceolate,lobe,long,longitudinal,midrib,mm,moderately,narrowly,oblique,ovate,ovoid,perfect,pilose,pubescent,pubescent-pilose,ripe,shining,simple,sometimes,sparsely,stripe,submarginally,toward,tree,triangular,truncate,unbranched,unknown,white,white-puberulent,wide,x,yellow,yellowish	capitate,glandular,na
78	wfo-0001026734	success	266	152	95	103	163	49	80	15	0.5,0.6,1,3,abaxial,absent,acuminate,anther,anthesi,apex,base,becoming,berry,bright,broadly,brown,calyx,camptodromous,chartaceous,clavate,cm,congested,corolla,cuneate,cylindrical,cyme,dark,densely,diameter,distally,drying,elliptic,emergent,entire,flattened,flower,fruit,glabrescent,glabrous,globose,green,growth,immature,irregular,lanceolate,lateral,leaf,length,less,lobe,lobed,long,long-attenuate,margin,mature,maturity,membranaceous,midpoint,mm,moderately,narrow,new,oblong,observed,obtuse,ovary,ovate,pale,pedicel,peduncle,petiole,pit,plane,porrect-stellate,pubescent,purple,purplish,ray,reniform,scandent,sessile,shape,short-stalked,shrub,simple,size,slightly,sparsely,spreading,stem,stigma,style,subsessile,surface,terminal,trichome,tube,unbranched,vein,white,wide,yellowish,¾	0.1,0.2,0.3,0.7–0.9,0.7–1,0.8–1,1.6–2,1.6–2.5,1.8–2.2,1.8–3,1/4,1–1.2,1–3,2.2–7,2.3–5,2.5–3,2–2.4,2–3,3.2–3.8,3–4,3–4-celled,3–8,4–6,4–7,4–8,4–9,5-merou,5–9,8,abaxially,accrescent,acute,adaxial,adaxiall,adaxially,ag,also,always,alyx,apical,apice,archin,ark,articulated,associated,asymmetric,axi,barely,beneat,beneath,blade,branch,branched,caly,capitate,celled,central,closely,commonly,connivent,covered,covering,dense,denser,differing,directed,discolorous,downward,dried,due,eaf,eed,eglandular,erect,f.,fewer,flat,foliate,forked,found,free,frequently,geminate,glabrescen,glandular,gray,hair,held,ilament,initially,internodal,introrsely,j,lamina,large,longer,longitudinal,lower,lying,material,maturit,midri,minute,mostly,much,multiseriate,near,nflorescence,normally,obovate,often,old,older,one,one-celled,opening,orolla,other,oung,pair,paired,papillose,perfect,pointing,pore,poricidal,porrect,portion,pubescence,rachi,raised,rarely,rayed,reaching,rounded,ruit,secondary,shiny,shorter,slit,smaller,sometimes,spaced,sparse,spread,stalk,stellate,still,subopposite,surfac,tuft,ud,unequal,uniseriate,unit,upward,vary,venation,vestiture,visible,whole,yellow,ympodial	0.7-0.9,0.8-1,1-1.2,1-3,1.6-2,1.8-3,2-2.4,2-3,2.2-7,2.3-5,2.5-3,3-8,5-9,appearance,arrangement,bark,border,bud,characteristic,colour,corrugation,distal,exertion,filament,form,fruiting,giving,glabrousnes,height,history,inflorescence,interjected,leaflet,life,lobing,midrib,na,number,per,plant,prickle,primary,pseudostipule,seed,texture,thicknes,type,variation,width	0.5,0.6,1,3,abaxial,absent,acuminate,anthesi,base,becoming,berry,bright,broadly,brown,calyx,camptodromous,chartaceous,clavate,cm,congested,cuneate,cylindrical,cyme,dark,densely,diameter,distally,elliptic,emergent,entire,flattened,flower,fruit,glabrescent,glabrous,globose,green,immature,irregular,lanceolate,length,less,lobe,lobed,long,long-attenuate,mature,maturity,membranaceous,mm,moderately,narrow,oblong,observed,obtuse,ovate,pale,pit,plane,porrect-stellate,pubescent,purple,purplish,reniform,scandent,sessile,short-stalked,shrub,simple,slightly,sparsely,spreading,stem,subsessile,trichome,unbranched,white,wide,yellowish,¾	0.7-0.9,0.8-1,1-1.2,1-3,1.6-2,1.8-3,2-2.4,2-3,2.2-7,2.3-5,2.5-3,3-8,5-9,midrib,na
79	wfo-0001026740	success	171	144	80	90	81	54	78	2	0-10,0.5-1,1-2,1-5,10-20,10-30,2-3,2.5-27,2.5-4.5,2.5-6,3-15,3-3.5,3.5-40,4-5,4.5-10,5-40,6-10,abaxially,acuminate,acute,acute-acuminate,adaxially,also,apex,apiculate,basal,base,beyond,branched,calyx,cm,connivent,cordate,curled,darker,deltate,densely,diameter,eglandular,ellipsoidal,elliptic,entire,exserted,flattened,fleshy,flower,fruit,glabrate,glabrous,greenish,hair,immature,lanceolate,lobe,long,margin,mature,mm,moderately,narrowly,oblong,obtuse,often,ovate,ovoid,pedicel,peduncle,petiole,pilose,present,puberulent,purple,reticulate,simple,sparsely,stamen,stigma,stripe,style,tree,triangular,truncate,tube,unbranched,vein,violet,white-puberulent,whitish,x,yellow	-17,-2,1-10,1-12,1-3,1-4,2-4,2.5-3,20-50,3-5,3-foliat,5-8,8-19,absen,absent,aggregate,apart,ape,articulated,axe,blade,browni,cell,ciliate,connective,corky,cylindrical,directed,distally,eaf,eed,equal,especially,exceeding,glandular-puberulent,leaving,lon,lower,near,nearly,nflorescence,nther,orange,orolla,pedicellar,perfect,pilo,pore,pubescent,rachi,radiu,rarely,remnant,ruit,scar,sessile,shorter,slightly,small,sometimes,spaced,stellate,stone,subcoriaceous,swelling,tal,tems,thecae,time,tomentose,toward,truncat,ud,unit,unlobed,vary,villous,wide,woody,ympodial,young	anther,appearance,arrangement,bark,border,branch,bud,caylx,characteristic,colour,corolla,corrugation,distal,drying,exertion,filament,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,midpoint,na,new,number,ovary,per,perennial,plant,prickle,primary,pseudostipule,ray,seed,shape,size,stem,surface,terminal,texture,thicknes,type,variation,width	0-10,0.5-1,1-2,1-5,10-20,10-30,2-3,2.5-27,2.5-4.5,2.5-6,3-15,3-3.5,3.5-40,4-5,4.5-10,5-40,6-10,abaxially,acuminate,acute,acute-acuminate,adaxially,also,apex,apiculate,basal,beyond,branched,cm,connivent,cordate,curled,darker,deltate,densely,eglandular,ellipsoidal,elliptic,entire,exserted,flattened,fleshy,flower,glabrate,glabrous,greenish,hair,immature,lanceolate,lobe,long,mature,mm,moderately,narrowly,oblong,obtuse,often,ovate,ovoid,pilose,present,puberulent,purple,reticulate,simple,sparsely,stamen,stripe,tree,triangular,truncate,unbranched,violet,white-puberulent,whitish,x,yellow	na,perennial
80	wfo-0001026752	success	166	139	76	85	81	54	73	3	-4,1,1-12,1-5,1-6,1.5-2.5,10-20-25,2,2-2.5,2.5-20,2.5-5,3.5-4,4-45,4-5,abaxially,abruptly,acute,adaxially,apex,apiculate,basal,base,beyond,black,branched,calyx,chartaceous,cm,connivent,cordate,cuneate,darker,deltate,densely,diameter,ellipsoidal,elliptic-oblong,elliptic-ovate,entire,exserted,finely,flattened,fleshy,forked,fruit,glabrous,globose,green,greenish-brown,immature,lanceolate,lobe,margin,mm,narrowly,obtuse,ovoid,pedicel,peduncle,petiole,pilose,possibly,pubescent,pubescent-pilose,purplish,rarely,rather,ripe,short-acuminate,simple,stamen,stigma,stripe,style,tree,triangular,truncate,tube,unbranched,vein,violet,white,whitish,x,yellow	0-1-2-3,1-1.5,1-2,1-3,1.5-12,1.5-2,15-35-50,2-3,2-4,20-30,3,3-18,3-4,3-5,3-foliat,7-15,8-16,absent,aggregate,also,apart,ape,articulated,axe,blade,campanulate,capitat,cell,connective,coriaceous,cylindrical,dilated,directed,distally,eaf,eed,equal,exceeding,flower,hair,laterally,leaving,less,lon,long,lower,moderately,near,nearly,nflorescence,nther,orolla,papillose,pedicellar,perfect,pilo,pore,presence,present,rachi,radiu,remnant,ruit,slightly,small,somewhat,spaced,stellate,stone,tal,tem,thecae,time,tomento,ud,unit,unknow,vary,wide,yello,ympodial	anther,appearance,arrangement,bark,border,branch,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,filament,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,midpoint,na,new,number,ovary,per,perennial,plant,prickle,primary,pseudostipule,ray,seed,shape,size,stem,surface,terminal,texture,thicknes,type,variation,width	-4,1,1-12,1-5,1-6,1.5-2.5,10-20-25,2,2-2.5,2.5-20,2.5-5,3.5-4,4-45,4-5,abaxially,abruptly,acute,adaxially,apex,apiculate,basal,beyond,black,branched,chartaceous,cm,connivent,cordate,cuneate,darker,deltate,densely,ellipsoidal,elliptic-oblong,elliptic-ovate,entire,exserted,finely,flattened,fleshy,forked,glabrous,globose,green,greenish-brown,immature,lanceolate,lobe,mm,narrowly,obtuse,ovoid,pilose,possibly,pubescent,pubescent-pilose,purplish,rarely,rather,ripe,short-acuminate,simple,stamen,stripe,tree,triangular,truncate,unbranched,violet,white,whitish,x,yellow	capitate,na,perennial
81	wfo-0001026754	success	175	102	57	73	102	29	54	3	0.5-1,0.9-1.1,1/2,10,2-2.5,2.5-3.5,2/3,5-lobed,5.5-9,7-9,acute,anther,anthesi,apex,asymmetric,base,berry,broadly,calyx,clavate,cm,corolla,deeply,densely,diameter,ellipsoid,elliptic,entire,exerted,filament,glabrous,globose,growth,halfway,inflorescence,later,lateral,leaf,lobed,margin,membranous,minute,minutely,mm,narrowly,new,oblique,pair,pedicel,peduncle,petiole,primary,puberulent,pubescent,scandent,simple,slender,sparsely,spreading,stem,stigma,style,surface,terminal,truncate,tube,vein,vine,way,white,woody,x,yellowish	-6+,.5,0.5,1,1-1.5-3,198.,2,2-3,2-4,3-4-celled,30+,4-5,5,5-merou,9,9-11,abaxially,adaxially,ag,along,alyx,apar,apparently,ark,articulated,axi,basal,branched,brow,cabrera,complete,conical,connivent,cucullat,dendritic,denser,distal,divided,eaf,ed,especially,extending,fide,flower,free,half,ilament,irregularly,lamina,leaving,lengthening,like,lobe,long,loosely,lower,many,mature,midvein,mixture,mostly,nflorescence,older,orolla,outline,papillo,peg,perfect,pinnate,planar,plurifoliat,pore,poricidal,portion,ruit,scar,seen,sleeve,slit,small,sometimes,spaced,splitting,stellate-rotate,tangled,tem,time,tip,transparent,trichome,tub,twinin,twining,ud,uniseriate,unit,upper,vary,weak,within,yellow,ympodial	1-6,arrangement,bark,branch,brown,bud,characteristic,colour,corrugation,drying,exertion,form,fruit,glabrousnes,height,history,length,life,lobing,na,number,ovary,per,plant,seed,shape,size,texture,type	0.5-1,0.9-1.1,1/2,10,2-2.5,2.5-3.5,2/3,5-lobed,5.5-9,7-9,acute,anthesi,asymmetric,base,berry,broadly,calyx,clavate,cm,deeply,densely,diameter,ellipsoid,elliptic,entire,exerted,glabrous,globose,halfway,later,lateral,lobed,membranous,minute,minutely,mm,narrowly,oblique,pair,puberulent,pubescent,scandent,simple,slender,sparsely,spreading,terminal,truncate,vine,way,white,woody,x,yellowish	1-6,brown,na
82	wfo-0001026756	success	147	136	79	90	57	46	75	4	.25,.5,0-7-1.2,0.5-1,0.5-3,1.5-1.7,1.5-10,1.5-2,1.5-3,1.8-3,3-4,3.5-8.5,5-10,5-10-flowered,5-5.5,6-10,6-16,acute,anther,apex,attenuate,bark,base,berry,bilobed,broadly,brown,calyx,cm,conical,corolla,corresponding,dark,dendritic,densely,dia,difoliate,distal,elliptic,erect,exserted,filament,fruiting,glabrous,globose,green,lateral,lax,leaf,like,lobe,lobed,long,main,minutely,mm,nearly,occasionally,ovary,ovate,ovoid-reniform,pair,pale,pedicel,petiole,pinkish-white,pitted,pubescence,pubescent,rest,shape,shaped,shrub,simple,sparsely,stem,stigma,strongly,style,surface,tear-drop,thick,tree,trichome,tube,unifoliate,uniseriate,vein,white,wide	0.25-0.5,1-1.5,1-2,abaxial,abaxially,adaxially,along,anthesi,apiculate,ba,closely,deflexed,deltate,denser,differing,eaf,edicel,eed,fleshy,free,geminat,glabrescent,grayish-brow,hard,inflorescenc,irregular,lamina,lower,major,middle,minor,nflorescence,older,opposite,overlappin,papillo,perhaps,pericarp,planar,pore,poricidal,portion,present,ruit,scar,somewhat,soon,spaced,tall,tip,tub,ud,unit,widest,woody,ympodial,young	appearance,arrangement,border,branch,bud,characteristic,colour,corrugation,diameter,drying,exertion,form,fruit,geminate,giving,glabrousnes,grayish-brown,growth,height,history,inflorescence,interjected,leaflet,length,life,lobing,margin,midpoint,na,new,number,peduncle,per,plant,prickle,primary,pseudostipule,ray,seed,size,terminal,texture,thicknes,type,variation,width	.25,.5,0-7-1.2,0.5-1,0.5-3,1.5-1.7,1.5-10,1.5-2,1.5-3,1.8-3,3-4,3.5-8.5,5-10,5-10-flowered,5-5.5,6-10,6-16,acute,attenuate,base,berry,bilobed,broadly,brown,calyx,cm,conical,corresponding,dark,dendritic,densely,dia,difoliate,elliptic,erect,exserted,glabrous,globose,green,lateral,lax,like,lobed,long,main,minutely,mm,nearly,occasionally,ovary,ovate,ovoid-reniform,pair,pale,pinkish-white,pitted,pubescence,pubescent,rest,shaped,shrub,simple,sparsely,stem,strongly,tear-drop,thick,tree,trichome,tube,unifoliate,uniseriate,vein,white,wide	geminate,grayish-brown,inflorescence,na
